datetime,open,high,low,close,volume
2020-01-01T00:00:00Z,7165.72,7165.72,7136.05,7150.35,250.84981195
2020-01-01T01:00:00Z,7149.26,7204.94,7147.18,7194.52,232.20326873
2020-01-01T02:00:00Z,7194.52,7218.42,7191.44,7217.0,189.93790294
2020-01-01T03:00:00Z,7217.0,7217.0,7193.34,7196.98,234.73978059
2020-01-01T04:00:00Z,7196.99,7200.62,7183.85,7186.41,205.90872906
2020-01-01T05:00:00Z,7186.4,7199.0,7183.85,7197.31,120.59609582
2020-01-01T06:00:00Z,7197.31,7207.87,7197.31,7201.46,131.51899975
2020-01-01T07:00:00Z,7201.3,7209.15,7175.0,7185.91,53.59980251
2020-01-01T08:00:00Z,7185.9,7185.91,7158.19,7181.99,71.49745551
2020-01-01T09:00:00Z,7181.99,7189.53,7170.01,7170.01,53.71043183
2020-01-01T10:00:00Z,7170.01,7187.55,7170.01,7182.33,31.27827458
2020-01-01T11:00:00Z,7182.33,7215.0,7168.45,7174.26,120.12520738
2020-01-01T12:00:00Z,7174.27,7206.82,7174.27,7206.82,63.82391835
2020-01-01T13:00:00Z,7206.82,7210.84,7197.93,7200.4,60.01184369
2020-01-01T14:00:00Z,7200.01,7215.0,7188.91,7199.03,78.08757791
2020-01-01T15:00:00Z,7199.03,7238.14,7196.43,7214.31,198.12448662
2020-01-01T16:00:00Z,7213.34,7225.0,7195.02,7223.86,162.05030952
2020-01-01T17:00:00Z,7224.99,7231.27,7204.96,7218.01,124.52960211
2020-01-01T18:00:00Z,7218.0,7229.37,7205.69,7218.3,222.31596403
2020-01-01T19:00:00Z,7218.3,7218.31,7199.61,7207.07,167.18158325
2020-01-01T20:00:00Z,7207.06,7221.92,7200.0,7215.85,90.85722726
2020-01-01T21:00:00Z,7215.85,7222.6,7204.53,7216.34,140.19214355
2020-01-01T22:00:00Z,7216.2,7217.0,7163.91,7177.01,198.44105178
2020-01-01T23:00:00Z,7177.01,7177.58,7150.0,7174.33,149.04858016
2020-01-02T00:00:00Z,7174.33,7186.18,7160.0,7181.99,92.04082952
2020-01-02T01:00:00Z,7181.99,7182.0,7157.15,7165.75,189.81934306
2020-01-02T02:00:00Z,7165.74,7165.74,7125.0,7141.11,344.74459494
2020-01-02T03:00:00Z,7141.11,7141.11,7096.61,7098.88,380.89996504
2020-01-02T04:00:00Z,7098.87,7129.77,7089.0,7110.98,258.25134995
2020-01-02T05:00:00Z,7112.11,7123.71,7101.48,7108.03,108.03915924
2020-01-02T06:00:00Z,7108.04,7119.97,7091.1,7104.32,128.22574701
2020-01-02T07:00:00Z,7103.45,7109.32,7074.09,7077.45,319.47617746
2020-01-02T08:00:00Z,7075.04,7122.5,7075.0,7122.05,131.46789789
2020-01-02T09:00:00Z,7122.49,7132.48,7108.52,7132.48,42.30981084
2020-01-02T10:00:00Z,7132.48,7156.65,7132.28,7136.88,92.77181797
2020-01-02T11:00:00Z,7136.88,7141.68,7120.0,7120.0,60.22409994
2020-01-02T12:00:00Z,7117.78,7140.81,7117.78,7132.72,97.37740858
2020-01-02T13:00:00Z,7132.72,7139.97,7081.03,7107.87,259.61025798
2020-01-02T14:00:00Z,7107.85,7137.23,7099.03,7114.12,187.17203792
2020-01-02T15:00:00Z,7114.12,7130.0,7095.5,7111.72,184.64441275
2020-01-02T16:00:00Z,7111.69,7125.0,7011.3,7027.01,824.47920444
2020-01-02T17:00:00Z,7027.01,7027.01,6903.0,6942.4,2348.88771903
2020-01-02T18:00:00Z,6942.4,6968.22,6927.13,6955.01,578.86768208
2020-01-02T19:00:00Z,6955.01,6976.17,6937.82,6965.0,306.98121211
2020-01-02T20:00:00Z,6965.0,6965.01,6924.75,6927.24,316.31984846
2020-01-02T21:00:00Z,6927.24,6967.14,6926.16,6957.97,268.98089312
2020-01-02T22:00:00Z,6957.98,6958.0,6943.33,6955.62,188.58460916
2020-01-02T23:00:00Z,6955.62,6957.0,6936.69,6945.02,300.75130899
2020-01-03T00:00:00Z,6945.02,6945.03,6903.09,6919.01,353.74767742
2020-01-03T01:00:00Z,6919.01,6927.58,6864.0,6869.45,520.71391049
2020-01-03T02:00:00Z,6869.45,6945.4,6854.67,6938.93,442.92750511
2020-01-03T03:00:00Z,6938.93,6947.64,6925.61,6937.61,179.84355856
2020-01-03T04:00:00Z,6937.61,7281.24,6937.61,7194.79,2312.60884673
2020-01-03T05:00:00Z,7194.79,7235.94,7151.79,7203.04,621.34774945
2020-01-03T06:00:00Z,7203.04,7209.94,7181.35,7193.14,377.32931399
2020-01-03T07:00:00Z,7193.14,7220.0,7176.07,7184.66,526.39958097
2020-01-03T08:00:00Z,7186.59,7287.52,7186.59,7255.9,466.90773101
2020-01-03T09:00:00Z,7255.86,7347.36,7252.56,7337.53,678.76846687
2020-01-03T10:00:00Z,7337.67,7361.7,7276.77,7301.15,427.04173693
2020-01-03T11:00:00Z,7301.15,7333.77,7296.09,7327.64,504.61979387
2020-01-03T12:00:00Z,7327.64,7339.31,7296.05,7316.31,438.36713025
2020-01-03T13:00:00Z,7316.3,7369.61,7306.5,7342.88,329.31686069
2020-01-03T14:00:00Z,7342.19,7347.29,7227.78,7245.0,885.42430268
2020-01-03T15:00:00Z,7245.0,7319.83,7245.0,7313.23,636.68868872
2020-01-03T16:00:00Z,7315.02,7401.2,7291.42,7386.74,1229.5309057
2020-01-03T17:00:00Z,7386.74,7400.0,7330.0,7353.04,514.58293231
2020-01-03T18:00:00Z,7353.04,7363.28,7330.0,7334.38,407.71630268
2020-01-03T19:00:00Z,7334.39,7341.53,7276.14,7330.91,473.99011501
2020-01-03T20:00:00Z,7330.9,7349.44,7293.7,7308.25,444.92422777
2020-01-03T21:00:00Z,7308.25,7326.85,7259.0,7269.3,458.90332121
2020-01-03T22:00:00Z,7269.3,7309.75,7250.0,7294.72,479.78004426
2020-01-03T23:00:00Z,7293.9,7334.45,7288.99,7334.45,344.91168221
2020-01-04T00:00:00Z,7334.45,7339.99,7284.15,7302.44,221.32806623
2020-01-04T01:00:00Z,7302.43,7304.55,7277.34,7303.07,187.44033035
2020-01-04T02:00:00Z,7303.07,7320.98,7290.09,7320.68,94.49726129
2020-01-04T03:00:00Z,7320.68,7332.89,7311.29,7323.57,148.11330622
2020-01-04T04:00:00Z,7323.6,7330.0,7302.78,7326.97,89.42103635
2020-01-04T05:00:00Z,7326.86,7359.99,7320.0,7333.94,213.56898291
2020-01-04T06:00:00Z,7333.95,7354.72,7330.57,7349.54,113.68026266
2020-01-04T07:00:00Z,7349.54,7354.98,7322.27,7343.16,89.42901598
2020-01-04T08:00:00Z,7343.16,7352.04,7327.16,7339.13,101.13121362
2020-01-04T09:00:00Z,7339.13,7355.23,7332.14,7351.67,103.5712781
2020-01-04T10:00:00Z,7351.67,7357.39,7296.81,7304.74,96.14874537
2020-01-04T11:00:00Z,7304.11,7328.74,7292.02,7326.61,56.34765261
2020-01-04T12:00:00Z,7326.61,7328.18,7295.0,7299.94,80.90483671
2020-01-04T13:00:00Z,7299.95,7312.54,7280.5,7287.85,150.30265332
