datetime,open,high,low,close,volume
2013-01-02T00:00:00Z,59.74038385516788,60.18801146531216,59.51657005009574,60.16114807128906,70695900
2013-01-03T00:00:00Z,60.16111994959317,60.28645507542654,59.66873390674842,59.847782135009766,47366500
2013-01-04T00:00:00Z,59.87462388683125,59.87462388683125,59.50757306054493,59.65081024169922,33972500
2013-01-07T00:00:00Z,59.498653920684454,59.76723318637177,59.31065116680512,59.66875457763672,26766200
2013-01-08T00:00:00Z,59.659778308938925,59.82092444340298,59.2390074672688,59.552345275878906,28734900
2013-01-09T00:00:00Z,59.641878435346506,59.937307334301245,59.57921087129524,59.776161193847656,25600300
2013-01-10T00:00:00Z,60.18798583457276,60.22379001751263,59.57921227080937,60.1342658996582,37528000
2013-01-11T00:00:00Z,60.107425939556194,60.241715568533714,59.98209077391165,60.21485900878906,21158600
2013-01-14T00:00:00Z,59.91046278418604,60.11637443889081,59.6866490348456,59.94627380371094,36768500
2013-01-15T00:00:00Z,59.65081024169922,59.74034116395235,59.38223796569102,59.65081024169922,31675300
2013-01-16T00:00:00Z,59.73141668761919,60.09846769814528,59.62398362514008,59.89256286621094,33822300
2013-01-17T00:00:00Z,60.13428495731624,60.41181868994856,60.03580634739099,60.17905044555664,32024200
2013-01-18T00:00:00Z,59.99998854513671,60.10742160662511,59.776174789726205,60.04475402832031,31992000
2013-01-22T00:00:00Z,60.10740416933608,60.1879806496404,59.74035326867707,60.14321517944336,32123100
2013-01-23T00:00:00Z,60.48339354863149,60.68930509477765,60.39386946214402,60.510250091552734,31975700
2013-01-24T00:00:00Z,59.677703857421875,60.232757607255294,59.58817288980009,59.677703857421875,42596300
2013-01-25T00:00:00Z,59.865671222577305,60.15215239103592,59.74928376553954,59.982051849365234,39240100
2013-01-28T00:00:00Z,59.99102458818946,60.32226448469895,59.91940256668669,60.11635971069336,32926100
2013-01-29T00:00:00Z,60.04474394442256,60.25960320106219,59.650829615372736,60.12532043457031,35554700
2013-01-30T00:00:00Z,60.23274911505542,60.41180419480019,59.86569815452121,59.99998092651367,34445000
2013-01-31T00:00:00Z,59.973118345470674,60.2954106263715,59.81197220502026,59.865692138671875,34870500
2013-02-01T00:00:00Z,60.28645654052944,60.68037084857996,60.04474074347715,60.57294464111328,53120800
2013-02-04T00:00:00Z,60.223801230035,60.393901866804555,59.4986468610762,59.51655578613281,48483700
2013-02-05T00:00:00Z,59.7762038911801,60.581935168970986,59.63296656971566,60.3939323425293,35120300
2013-02-06T00:00:00Z,60.196929931640625,60.47446356002628,60.017881706441855,60.196929931640625,43593200
2013-02-07T00:00:00Z,60.26855822021013,60.31332369629027,59.588162599257515,60.25065612792969,46017900
2013-02-08T00:00:00Z,60.555032251898,60.99370517785408,60.54607779170448,60.868370056152344,39837200
2013-02-11T00:00:00Z,60.904212676819185,60.9310692410868,60.68039886758186,60.88631057739258,17650400
2013-02-12T00:00:00Z,60.80570243509286,60.922089926737705,60.572941112306886,60.6356086730957,22057900
2013-02-13T00:00:00Z,60.81464904662522,61.08322817548734,60.67140502316517,60.850460052490234,23494700
2013-02-14T00:00:00Z,60.5729512059646,60.92210007857633,60.53714018951045,60.83256912231445,24478800
2013-02-15T00:00:00Z,60.82360781501374,60.97579947803462,60.483406650318294,60.653507232666016,25333600
2013-02-19T00:00:00Z,60.76989749250859,61.11009871097587,60.75199540060362,61.09218978881836,23436500
2013-02-20T00:00:00Z,61.07430667716219,61.10116323849221,60.14324051294509,60.15219497680664,38200300
2013-02-21T00:00:00Z,59.928369805186065,59.991037379800325,59.292739596883266,59.507598876953125,45855600
2013-02-22T00:00:00Z,59.84778570327335,60.11636489193078,59.615017528453755,60.1074104309082,21968000
2013-02-25T00:00:00Z,60.492376322393056,60.70723559658703,59.31064006894644,59.36435317993164,40927600
2013-02-26T00:00:00Z,59.44493185327741,59.6956021540577,59.05101747762072,59.58816909790039,42088800
2013-02-27T00:00:00Z,59.58815640361205,60.563987672625665,59.50758675134819,60.196929931640625,36339500
2013-02-28T00:00:00Z,60.20589911393279,60.64457215411347,60.06265503454517,60.07160949707031,28557300
2013-03-01T00:00:00Z,59.865698169003934,60.429706302267384,59.57026241004326,60.32227325439453,31617200
2013-03-04T00:00:00Z,60.12530993948484,60.59979384560696,60.044733463402,60.59083938598633,19380500
2013-03-05T00:00:00Z,60.94894773527776,61.566668895733606,60.94894773527776,61.48609924316406,35581900
2013-03-06T00:00:00Z,61.674121624448034,61.69203055090608,61.25335064598814,61.333927154541016,29071100
2013-03-07T00:00:00Z,61.40552139644404,61.593530908767704,61.28018627506283,61.49505233764648,21775900
2013-03-08T00:00:00Z,61.70097434195728,61.79049847791061,61.324968872801,61.56668472290039,26159900
2013-03-11T00:00:00Z,61.48609141930725,61.763618183179744,61.298088756982224,61.7457160949707,23187900
2013-03-12T00:00:00Z,61.566685533321774,61.70992961693569,61.2264910801195,61.52192687988281,27575400
2013-03-13T00:00:00Z,61.60248373084322,61.67410575774109,61.226478335008025,61.44133758544922,34297300
2013-03-14T00:00:00Z,61.65624374286882,61.781578956282104,61.51299959596399,61.64728927612305,31530800
2013-03-15T00:00:00Z,61.69123242168512,61.727126323894254,61.32332505858793,61.47587585449219,30752600
2013-03-18T00:00:00Z,60.91053534969302,61.59250557446903,60.77594181840661,61.34125518798828,36163000
2013-03-19T00:00:00Z,61.529720197142595,61.646370257880584,60.67726217361,61.224632263183594,33125100
2013-03-20T00:00:00Z,61.65532684326172,61.78992723954002,61.368182526029585,61.65532684326172,28035400
2013-03-21T00:00:00Z,61.090018039570225,61.24256197212379,60.811842040492536,60.95541763305664,30050800
